expected_run_id,source,stage,experiment_family,model_id,configuration_identity,panel_identity,job_id_if_known,result_directory,raw_artifacts,summary_artifacts,logs,config,confidence,registry_experiment_id,mapping_status
results_stage9_baselines_correctness_probe_summary_variance,summary_or_raw_artifact,stage9,correctness_probe,unresolved,summary_variance,unresolved,,results/stage9/baselines/correctness_probe,,results/stage9/baselines/correctness_probe/summary_variance.json,,,medium,,unmatched
results_stage9_baselines_cot_text_run_baselines_surface_events,summary_or_raw_artifact,stage9,cot_text,unresolved,run_baselines_surface_events,unresolved,,results/stage9/baselines/cot_text,results/stage9/baselines/cot_text/run_baselines_surface_events.jsonl,,results/stage9/baselines/cot_text/run_baselines_surface_events.jsonl,,medium,,unmatched
results_stage9_baselines_entropy_embedding_vs_entropy_summary,summary_or_raw_artifact,stage9,entropy,unresolved,embedding_vs_entropy_summary,unresolved,,results/stage9/baselines/entropy,,results/stage9/baselines/entropy/embedding_vs_entropy_summary.json,,,medium,,unmatched
results_stage9_baselines_entropy_entropy_baseline_summary,summary_or_raw_artifact,stage9,entropy,unresolved,entropy_baseline_summary,unresolved,,results/stage9/baselines/entropy,,results/stage9/baselines/entropy/entropy_baseline_summary.json,,,medium,,unmatched
results_stage9_baselines_llm_judge_deepseek_setting_a_predictions,summary_or_raw_artifact,stage9,deepseek_setting_a,deepseek,predictions,unresolved,,results/stage9/baselines/llm_judge/deepseek_setting_a,results/stage9/baselines/llm_judge/deepseek_setting_a/predictions.csv,,,,medium,,unmatched
results_stage9_baselines_llm_judge_deepseek_setting_a_run_causal_patching_events,summary_or_raw_artifact,stage9,deepseek_setting_a,deepseek,run_causal_patching_events,unresolved,,results/stage9/baselines/llm_judge/deepseek_setting_a,results/stage9/baselines/llm_judge/deepseek_setting_a/run_causal_patching_events.jsonl,,results/stage9/baselines/llm_judge/deepseek_setting_a/run_causal_patching_events.jsonl,,medium,,unmatched
results_stage9_baselines_llm_judge_judge_ensemble_summary,summary_or_raw_artifact,stage9,llm_judge,unresolved,judge_ensemble_summary,unresolved,,results/stage9/baselines/llm_judge,,results/stage9/baselines/llm_judge/judge_ensemble_summary.json,,,medium,,unmatched
results_stage9_baselines_llm_judge_llama_setting_a_predictions,summary_or_raw_artifact,stage9,llama_setting_a,llama,predictions,unresolved,,results/stage9/baselines/llm_judge/llama_setting_a,results/stage9/baselines/llm_judge/llama_setting_a/predictions.csv,,,,medium,,unmatched
results_stage9_baselines_llm_judge_llama_setting_a_run_causal_patching_events,summary_or_raw_artifact,stage9,llama_setting_a,llama,run_causal_patching_events,unresolved,,results/stage9/baselines/llm_judge/llama_setting_a,results/stage9/baselines/llm_judge/llama_setting_a/run_causal_patching_events.jsonl,,results/stage9/baselines/llm_judge/llama_setting_a/run_causal_patching_events.jsonl,,medium,,unmatched
results_stage9_baselines_llm_judge_llama_setting_b_predictions,summary_or_raw_artifact,stage9,llama_setting_b,llama,predictions,unresolved,,results/stage9/baselines/llm_judge/llama_setting_b,results/stage9/baselines/llm_judge/llama_setting_b/predictions.csv,,,,medium,,unmatched
results_stage9_baselines_llm_judge_llama_setting_b_run_causal_patching_events,summary_or_raw_artifact,stage9,llama_setting_b,llama,run_causal_patching_events,unresolved,,results/stage9/baselines/llm_judge/llama_setting_b,results/stage9/baselines/llm_judge/llama_setting_b/run_causal_patching_events.jsonl,,results/stage9/baselines/llm_judge/llama_setting_b/run_causal_patching_events.jsonl,,medium,,unmatched
results_stage9_calibration_calibration_summary,summary_or_raw_artifact,stage9,calibration,unresolved,calibration_summary,unresolved,,results/stage9/calibration,,results/stage9/calibration/calibration_summary.json,,,medium,,unmatched
results_stage9_correctness_residualisation_loo_predictions,summary_or_raw_artifact,stage9,correctness_residualisation,unresolved,loo_predictions,unresolved,,results/stage9/correctness_residualisation,results/stage9/correctness_residualisation/loo_predictions.json,,,,medium,stage9_correctness_residualisation,matched
results_stage9_correctness_residualisation_residualisation_summary,summary_or_raw_artifact,stage9,correctness_residualisation,unresolved,residualisation_summary,unresolved,,results/stage9/correctness_residualisation,,results/stage9/correctness_residualisation/residualisation_summary.json,,,medium,stage9_correctness_residualisation,matched
results_stage9_correctness_residualisation_run_correctness_residualisation_events,summary_or_raw_artifact,stage9,correctness_residualisation,unresolved,run_correctness_residualisation_events,unresolved,,results/stage9/correctness_residualisation,results/stage9/correctness_residualisation/run_correctness_residualisation_events.jsonl,,results/stage9/correctness_residualisation/run_correctness_residualisation_events.jsonl,,medium,stage9_correctness_residualisation,matched
results_stage9_damage_control_damage_control_results,summary_or_raw_artifact,stage9,damage_control,unresolved,damage_control_results,unresolved,,results/stage9/damage_control,results/stage9/damage_control/damage_control_results.csv,,,,medium,,unmatched
results_stage9_damage_control_damage_control_summary,summary_or_raw_artifact,stage9,damage_control,unresolved,damage_control_summary,unresolved,,results/stage9/damage_control,,results/stage9/damage_control/damage_control_summary.json,,,medium,,unmatched
results_stage9_damage_control_run_causal_patching_events,summary_or_raw_artifact,stage9,damage_control,unresolved,run_causal_patching_events,unresolved,,results/stage9/damage_control,results/stage9/damage_control/run_causal_patching_events.jsonl,,results/stage9/damage_control/run_causal_patching_events.jsonl,,medium,,unmatched
results_stage9_direction_injection_injection_results,summary_or_raw_artifact,stage9,direction_injection,unresolved,injection_results,unresolved,,results/stage9/direction_injection,results/stage9/direction_injection/injection_results.csv,,,,medium,,unmatched
results_stage9_direction_injection_injection_summary,summary_or_raw_artifact,stage9,direction_injection,unresolved,injection_summary,unresolved,,results/stage9/direction_injection,,results/stage9/direction_injection/injection_summary.json,,,medium,,unmatched
results_stage9_direction_injection_run_causal_patching_events,summary_or_raw_artifact,stage9,direction_injection,unresolved,run_causal_patching_events,unresolved,,results/stage9/direction_injection,results/stage9/direction_injection/run_causal_patching_events.jsonl,,results/stage9/direction_injection/run_causal_patching_events.jsonl,,medium,,unmatched
results_stage9_leave_one_cue_leave_one_cue_summary,summary_or_raw_artifact,stage9,leave_one_cue,unresolved,leave_one_cue_summary,unresolved,,results/stage9/leave_one_cue,,results/stage9/leave_one_cue/leave_one_cue_summary.json,,,medium,,unmatched
results_stage9_mean_probe_stage6_loo_predictions_resid_post_last_prompt,summary_or_raw_artifact,stage9,mean_probe_stage6,unresolved,loo_predictions_resid_post_last_prompt,unresolved,,results/stage9/mean_probe_stage6,results/stage9/mean_probe_stage6/loo_predictions_resid_post_last_prompt.json,,,,medium,,unmatched
results_stage9_mean_probe_stage6_run_probing_events,summary_or_raw_artifact,stage9,mean_probe_stage6,unresolved,run_probing_events,unresolved,,results/stage9/mean_probe_stage6,results/stage9/mean_probe_stage6/run_probing_events.jsonl,,results/stage9/mean_probe_stage6/run_probing_events.jsonl,,medium,,unmatched
results_stage9_mean_probe_stage6_summary_resid_post_last_prompt,summary_or_raw_artifact,stage9,mean_probe_stage6,unresolved,summary_resid_post_last_prompt,unresolved,,results/stage9/mean_probe_stage6,,results/stage9/mean_probe_stage6/summary_resid_post_last_prompt.json,,,medium,,unmatched
results_stage9_mhk_early_layers_patching_results,summary_or_raw_artifact,stage9,mhk_early_layers,unresolved,patching_results,unresolved,,results/stage9/mhk_early_layers,results/stage9/mhk_early_layers/patching_results.csv,,,,medium,stage9_mhk_early_layers,matched
results_stage9_mhk_early_layers_patching_summary,summary_or_raw_artifact,stage9,mhk_early_layers,unresolved,patching_summary,unresolved,,results/stage9/mhk_early_layers,,results/stage9/mhk_early_layers/patching_summary.json,,,medium,stage9_mhk_early_layers,matched
results_stage9_mhk_early_layers_run_causal_patching_events,summary_or_raw_artifact,stage9,mhk_early_layers,unresolved,run_causal_patching_events,unresolved,,results/stage9/mhk_early_layers,results/stage9/mhk_early_layers/run_causal_patching_events.jsonl,,results/stage9/mhk_early_layers/run_causal_patching_events.jsonl,,medium,stage9_mhk_early_layers,matched
results_stage9_probe_ablation_n_variants_2_loo_predictions_variance_n2,summary_or_raw_artifact,stage9,n_variants_2,unresolved,loo_predictions_variance_n2,unresolved,,results/stage9/probe_ablation/n_variants_2,results/stage9/probe_ablation/n_variants_2/loo_predictions_variance_n2.json,,,,medium,,unmatched
results_stage9_probe_ablation_n_variants_2_run_probing_events,summary_or_raw_artifact,stage9,n_variants_2,unresolved,run_probing_events,unresolved,,results/stage9/probe_ablation/n_variants_2,results/stage9/probe_ablation/n_variants_2/run_probing_events.jsonl,,results/stage9/probe_ablation/n_variants_2/run_probing_events.jsonl,,medium,,unmatched
results_stage9_probe_ablation_n_variants_2_summary_variance_n2,summary_or_raw_artifact,stage9,n_variants_2,unresolved,summary_variance_n2,unresolved,,results/stage9/probe_ablation/n_variants_2,,results/stage9/probe_ablation/n_variants_2/summary_variance_n2.json,,,medium,,unmatched
results_stage9_probe_ablation_n_variants_3_loo_predictions_variance_n3,summary_or_raw_artifact,stage9,n_variants_3,unresolved,loo_predictions_variance_n3,unresolved,,results/stage9/probe_ablation/n_variants_3,results/stage9/probe_ablation/n_variants_3/loo_predictions_variance_n3.json,,,,medium,,unmatched
results_stage9_probe_ablation_n_variants_3_run_probing_events,summary_or_raw_artifact,stage9,n_variants_3,unresolved,run_probing_events,unresolved,,results/stage9/probe_ablation/n_variants_3,results/stage9/probe_ablation/n_variants_3/run_probing_events.jsonl,,results/stage9/probe_ablation/n_variants_3/run_probing_events.jsonl,,medium,,unmatched
results_stage9_probe_ablation_n_variants_3_summary_variance_n3,summary_or_raw_artifact,stage9,n_variants_3,unresolved,summary_variance_n3,unresolved,,results/stage9/probe_ablation/n_variants_3,,results/stage9/probe_ablation/n_variants_3/summary_variance_n3.json,,,medium,,unmatched
results_stage9_probe_ablation_n_variants_4_loo_predictions_variance,summary_or_raw_artifact,stage9,n_variants_4,unresolved,loo_predictions_variance,unresolved,,results/stage9/probe_ablation/n_variants_4,results/stage9/probe_ablation/n_variants_4/loo_predictions_variance.json,,,,medium,,unmatched
results_stage9_probe_ablation_n_variants_4_run_probing_events,summary_or_raw_artifact,stage9,n_variants_4,unresolved,run_probing_events,unresolved,,results/stage9/probe_ablation/n_variants_4,results/stage9/probe_ablation/n_variants_4/run_probing_events.jsonl,,results/stage9/probe_ablation/n_variants_4/run_probing_events.jsonl,,medium,,unmatched
results_stage9_probe_ablation_n_variants_4_summary_variance,summary_or_raw_artifact,stage9,n_variants_4,unresolved,summary_variance,unresolved,,results/stage9/probe_ablation/n_variants_4,,results/stage9/probe_ablation/n_variants_4/summary_variance.json,,,medium,,unmatched
results_stage9_prompt_condition_probe_per_variant_predictions,summary_or_raw_artifact,stage9,prompt_condition_probe,unresolved,per_variant_predictions,unresolved,,results/stage9/prompt_condition_probe,results/stage9/prompt_condition_probe/per_variant_predictions.json,,,,medium,,unmatched
results_stage9_prompt_condition_probe_prompt_condition_probe_summary,summary_or_raw_artifact,stage9,prompt_condition_probe,unresolved,prompt_condition_probe_summary,unresolved,,results/stage9/prompt_condition_probe,,results/stage9/prompt_condition_probe/prompt_condition_probe_summary.json,,,medium,,unmatched
results_stage9_prompt_condition_probe_run_prompt_condition_probe_events,summary_or_raw_artifact,stage9,prompt_condition_probe,unresolved,run_prompt_condition_probe_events,unresolved,,results/stage9/prompt_condition_probe,results/stage9/prompt_condition_probe/run_prompt_condition_probe_events.jsonl,,results/stage9/prompt_condition_probe/run_prompt_condition_probe_events.jsonl,,medium,,unmatched
results_stage9_random_direction_control_rdc_results,summary_or_raw_artifact,stage9,random_direction_control,unresolved,rdc_results,unresolved,,results/stage9/random_direction_control,results/stage9/random_direction_control/rdc_results.csv,,,,medium,stage9_random_direction_control,matched
results_stage9_random_direction_control_rdc_summary,summary_or_raw_artifact,stage9,random_direction_control,unresolved,rdc_summary,unresolved,,results/stage9/random_direction_control,,results/stage9/random_direction_control/rdc_summary.json,,,medium,stage9_random_direction_control,matched
results_stage9_random_direction_control_run_causal_patching_events,summary_or_raw_artifact,stage9,random_direction_control,unresolved,run_causal_patching_events,unresolved,,results/stage9/random_direction_control,results/stage9/random_direction_control/run_causal_patching_events.jsonl,,results/stage9/random_direction_control/run_causal_patching_events.jsonl,,medium,stage9_random_direction_control,matched
results_stage9_stage9_final_summary,summary_or_raw_artifact,stage9,stage9,unresolved,stage9_final_summary,unresolved,,results/stage9,,results/stage9/stage9_final_summary.json,,,medium,,unmatched
results_stage9_statistical_tests_statistical_summary,summary_or_raw_artifact,stage9,statistical_tests,unresolved,statistical_summary,unresolved,,results/stage9/statistical_tests,,results/stage9/statistical_tests/statistical_summary.json,,,medium,,unmatched
results_stage9_threshold_sensitivity_threshold_sweep_summary,summary_or_raw_artifact,stage9,threshold_sensitivity,unresolved,threshold_sweep_summary,unresolved,,results/stage9/threshold_sensitivity,,results/stage9/threshold_sensitivity/threshold_sweep_summary.json,,,medium,,unmatched
results_stage9_unrelated_donor_donor_results,summary_or_raw_artifact,stage9,unrelated_donor,unresolved,donor_results,unresolved,,results/stage9/unrelated_donor,results/stage9/unrelated_donor/donor_results.csv,,,,medium,,unmatched
